101,cleaning...
102,OK
103,OK
104,cleaning...
105,uncleaned!
106,OK
107,uncleaned!
108,uncleaned!
109,uncleaned!
110,uncleaned!
111,uncleaned!
112,uncleaned!
113,uncleaned!
114,OK
115,OK
116,uncleaned!
117,uncleaned!
118,uncleaned!
119,uncleaned!
120,uncleaned!
121,uncleaned!
122,uncleaned!
